"customer_id";"first_name";"last_name";"email";"city";"country";"join_date";"customer_tier";"credit_score"
763;"First_763";"Last_763";"customer_763@email.com";"Chalkida";"France";"2018-01-25";"Silver";390
764;"First_764";"Last_764";"customer_764@email.com";"Rhodes";"Greece";"2018-11-12";"Bronze";768
765;"First_765";"Last_765";"customer_765@email.com";"Chalkida";"Greece";"2019-07-25";"Platinum";733
766;"First_766";"Last_766";"customer_766@email.com";"Rhodes";"Greece";"2019-12-26";"Gold";548
767;"First_767";"Last_767";"customer_767@email.com";"Rhodes";"UK";"2022-08-19";"Bronze";540
768;"First_768";"Last_768";"customer_768@email.com";"Volos";"France";"2020-10-04";"Bronze";795
769;"First_769";"Last_769";"customer_769@email.com";"Chania";"Greece";"2021-07-23";"Silver";639
770;"First_770";"Last_770";"customer_770@email.com";"Athens";"France";"2019-01-24";"Bronze";770
771;"First_771";"Last_771";"customer_771@email.com";"Chalkida";"Greece";"2019-12-23";"Bronze";762
772;"First_772";"Last_772";"customer_772@email.com";"Heraklion";"Greece";"2019-03-20";"Silver";574
773;"First_773";"Last_773";"customer_773@email.com";"Athens";"France";"2020-09-25";"Bronze";314
774;"First_774";"Last_774";"customer_774@email.com";"Chania";"Greece";"2021-12-21";"Bronze";340
775;"First_775";"Last_775";"customer_775@email.com";"Athens";"Italy";"2020-12-16";"Gold";507
776;"First_776";"Last_776";"customer_776@email.com";"Patras";"Greece";"2019-11-28";"Gold";359
777;"First_777";"Last_777";"customer_777@email.com";"Heraklion";"Greece";"2020-08-28";"Silver";664
778;"First_778";"Last_778";"customer_778@email.com";"Chania";"Italy";"2022-05-09";"Gold";539
779;"First_779";"Last_779";"customer_779@email.com";"Volos";"Greece";"2019-12-22";"Bronze";459
780;"First_780";"Last_780";"customer_780@email.com";"Chalkida";"Italy";"2019-01-03";"Bronze";696
781;"First_781";"Last_781";"customer_781@email.com";"Ioannina";"Italy";"2018-12-08";"Bronze";799
782;"First_782";"Last_782";"customer_782@email.com";"Chania";"Greece";"2018-10-31";"Silver";508
783;"First_783";"Last_783";"customer_783@email.com";"Thessaloniki";"Greece";"2020-02-03";"Gold";432
784;"First_784";"Last_784";"customer_784@email.com";"Chalkida";"Greece";"2021-10-29";"Silver";680
785;"First_785";"Last_785";"customer_785@email.com";"Chania";"Greece";"2020-03-26";"Gold";732
786;"First_786";"Last_786";"customer_786@email.com";"Patras";"Greece";"2018-04-22";"Silver";688
787;"First_787";"Last_787";"customer_787@email.com";"Ioannina";"Greece";"2020-05-27";"Bronze";731
788;"First_788";"Last_788";"customer_788@email.com";"Patras";"Greece";"2020-10-26";"Bronze";573
789;"First_789";"Last_789";"customer_789@email.com";"Ioannina";"Greece";"2020-07-18";"Bronze";650
790;"First_790";"Last_790";"customer_790@email.com";"Thessaloniki";"Italy";"2019-12-04";"Bronze";433
791;"First_791";"Last_791";"customer_791@email.com";"Chalkida";"France";"2020-04-25";"Silver";365
792;"First_792";"Last_792";"customer_792@email.com";"Volos";"UK";"2020-08-01";"Bronze";504
793;"First_793";"Last_793";"customer_793@email.com";"Patras";"Greece";"2018-10-06";"Silver";597
794;"First_794";"Last_794";"customer_794@email.com";"Patras";"France";"2019-01-17";"Silver";416
795;"First_795";"Last_795";"customer_795@email.com";"Rhodes";"Greece";"2018-01-13";"Bronze";566
796;"First_796";"Last_796";"customer_796@email.com";"Ioannina";"UK";"2018-10-30";"Bronze";448
797;"First_797";"Last_797";"customer_797@email.com";"Larissa";"Italy";"2022-04-29";"Bronze";493
798;"First_798";"Last_798";"customer_798@email.com";"Chalkida";"Greece";"2022-06-29";"Bronze";478
799;"First_799";"Last_799";"customer_799@email.com";"Ioannina";"Germany";"2018-06-09";"Gold";447
800;"First_800";"Last_800";"customer_800@email.com";"Rhodes";"France";"2018-06-03";"Bronze";764
801;"First_801";"Last_801";"customer_801@email.com";"Athens";"Italy";"2020-01-24";"Silver";304
802;"First_802";"Last_802";"customer_802@email.com";"Ioannina";"UK";"2018-06-30";"Gold";825
803;"First_803";"Last_803";"customer_803@email.com";"Volos";"Greece";"2022-03-30";"Gold";579
804;"First_804";"Last_804";"customer_804@email.com";"Chalkida";"Greece";"2021-04-18";"Gold";798
805;"First_805";"Last_805";"customer_805@email.com";"Rhodes";"Greece";"2019-01-12";"Bronze";735
806;"First_806";"Last_806";"customer_806@email.com";"Athens";"UK";"2020-02-15";"Bronze";515
807;"First_807";"Last_807";"customer_807@email.com";"Heraklion";"Greece";"2021-04-06";"Bronze";814
808;"First_808";"Last_808";"customer_808@email.com";"Rhodes";"France";"2021-05-22";"Bronze";436
809;"First_809";"Last_809";"customer_809@email.com";"Heraklion";"Greece";"2021-03-19";"Gold";579
810;"First_810";"Last_810";"customer_810@email.com";"Chalkida";"Greece";"2018-01-16";"Silver";431
811;"First_811";"Last_811";"customer_811@email.com";"Patras";"Greece";"2021-01-19";"Bronze";692
812;"First_812";"Last_812";"customer_812@email.com";"Rhodes";"UK";"2021-02-17";"Bronze";780
813;"First_813";"Last_813";"customer_813@email.com";"Thessaloniki";"Greece";"2018-09-10";"Bronze";812
814;"First_814";"Last_814";"customer_814@email.com";"Heraklion";"Greece";"2020-12-19";"Silver";718
815;"First_815";"Last_815";"customer_815@email.com";"Volos";"Greece";"2021-07-13";"Silver";501
816;"First_816";"Last_816";"customer_816@email.com";"Thessaloniki";"Greece";"2021-12-03";"Gold";761
817;"First_817";"Last_817";"customer_817@email.com";"Chania";"Greece";"2018-01-31";"Gold";501
818;"First_818";"Last_818";"customer_818@email.com";"Chania";"France";"2020-11-10";"Bronze";451
819;"First_819";"Last_819";"customer_819@email.com";"Athens";"Greece";"2020-01-01";"Bronze";521
820;"First_820";"Last_820";"customer_820@email.com";"Patras";"Greece";"2022-06-05";"Bronze";378
821;"First_821";"Last_821";"customer_821@email.com";"Chalkida";"France";"2018-10-16";"Bronze";499
822;"First_822";"Last_822";"customer_822@email.com";"Rhodes";"Italy";"2022-04-16";"Gold";398
823;"First_823";"Last_823";"customer_823@email.com";"Larissa";"Germany";"2019-05-13";"Silver";512
824;"First_824";"Last_824";"customer_824@email.com";"Volos";"Greece";"2022-11-05";"Silver";442
825;"First_825";"Last_825";"customer_825@email.com";"Heraklion";"France";"2022-02-06";"Bronze";688
826;"First_826";"Last_826";"customer_826@email.com";"Chalkida";"Italy";"2021-11-29";"Bronze";673
827;"First_827";"Last_827";"customer_827@email.com";"Thessaloniki";"UK";"2019-07-02";"Bronze";351
828;"First_828";"Last_828";"customer_828@email.com";"Chania";"Greece";"2020-08-18";"Silver";434
829;"First_829";"Last_829";"customer_829@email.com";"Volos";"Greece";"2018-05-12";"Silver";710
830;"First_830";"Last_830";"customer_830@email.com";"Larissa";"UK";"2021-09-09";"Bronze";769
831;"First_831";"Last_831";"customer_831@email.com";"Rhodes";"Greece";"2020-05-07";"Silver";411
832;"First_832";"Last_832";"customer_832@email.com";"Athens";"Greece";"2021-03-01";"Gold";824
833;"First_833";"Last_833";"customer_833@email.com";"Larissa";"France";"2019-06-05";"Bronze";343
834;"First_834";"Last_834";"customer_834@email.com";"Volos";"Germany";"2018-01-30";"Silver";696
835;"First_835";"Last_835";"customer_835@email.com";"Larissa";"Greece";"2019-09-19";"Bronze";560
836;"First_836";"Last_836";"customer_836@email.com";"Volos";"Germany";"2021-08-17";"Silver";844
837;"First_837";"Last_837";"customer_837@email.com";"Volos";"Greece";"2018-01-04";"Silver";687
838;"First_838";"Last_838";"customer_838@email.com";"Ioannina";"Greece";"2021-09-10";"Platinum";775
839;"First_839";"Last_839";"customer_839@email.com";"Heraklion";"UK";"2019-05-24";"Bronze";709
840;"First_840";"Last_840";"customer_840@email.com";"Chania";"Greece";"2021-06-14";"Bronze";315
841;"First_841";"Last_841";"customer_841@email.com";"Ioannina";"Greece";"2022-04-08";"Bronze";401
842;"First_842";"Last_842";"customer_842@email.com";"Rhodes";"Italy";"2018-01-16";"Bronze";485
843;"First_843";"Last_843";"customer_843@email.com";"Ioannina";"Greece";"2022-04-07";"Silver";324
844;"First_844";"Last_844";"customer_844@email.com";"Patras";"Greece";"2020-09-23";"Gold";371
845;"First_845";"Last_845";"customer_845@email.com";"Patras";"Italy";"2022-05-27";"Bronze";317
846;"First_846";"Last_846";"customer_846@email.com";"Chania";"UK";"2022-01-09";"Bronze";631
847;"First_847";"Last_847";"customer_847@email.com";"Larissa";"Germany";"2022-03-07";"Bronze";396
848;"First_848";"Last_848";"customer_848@email.com";"Heraklion";"France";"2020-08-13";"Bronze";311
849;"First_849";"Last_849";"customer_849@email.com";"Chania";"Greece";"2021-06-07";"Bronze";310
850;"First_850";"Last_850";"customer_850@email.com";"Volos";"UK";"2021-02-04";"Bronze";462
851;"First_851";"Last_851";"customer_851@email.com";"Thessaloniki";"Greece";"2022-10-10";"Silver";582
852;"First_852";"Last_852";"customer_852@email.com";"Heraklion";"France";"2021-11-13";"Bronze";540
853;"First_853";"Last_853";"customer_853@email.com";"Heraklion";"Greece";"2022-10-10";"Silver";344
854;"First_854";"Last_854";"customer_854@email.com";"Volos";"Germany";"2018-09-20";"Silver";554
855;"First_855";"Last_855";"customer_855@email.com";"Volos";"Greece";"2022-05-06";"Bronze";366
856;"First_856";"Last_856";"customer_856@email.com";"Athens";"Greece";"2020-12-24";"Silver";341
857;"First_857";"Last_857";"customer_857@email.com";"Chania";"UK";"2018-09-22";"Silver";683
858;"First_858";"Last_858";"customer_858@email.com";"Volos";"Germany";"2021-09-23";"Silver";533
859;"First_859";"Last_859";"customer_859@email.com";"Patras";"Germany";"2021-08-17";"Bronze";784
860;"First_860";"Last_860";"customer_860@email.com";"Rhodes";"Greece";"2019-01-13";"Bronze";338
861;"First_861";"Last_861";"customer_861@email.com";"Thessaloniki";"Greece";"2021-04-13";"Gold";310
862;"First_862";"Last_862";"customer_862@email.com";"Chania";"UK";"2020-08-20";"Silver";708
863;"First_863";"Last_863";"customer_863@email.com";"Chalkida";"France";"2021-03-21";"Bronze";407
864;"First_864";"Last_864";"customer_864@email.com";"Patras";"Germany";"2019-04-21";"Bronze";393
865;"First_865";"Last_865";"customer_865@email.com";"Larissa";"Italy";"2021-07-13";"Bronze";383
866;"First_866";"Last_866";"customer_866@email.com";"Volos";"France";"2018-11-25";"Bronze";357
867;"First_867";"Last_867";"customer_867@email.com";"Chalkida";"Greece";"2021-04-01";"Silver";592
868;"First_868";"Last_868";"customer_868@email.com";"Volos";"Germany";"2019-03-14";"Bronze";315
869;"First_869";"Last_869";"customer_869@email.com";"Heraklion";"Italy";"2021-09-28";"Bronze";776
870;"First_870";"Last_870";"customer_870@email.com";"Patras";"Germany";"2021-10-22";"Silver";464
871;"First_871";"Last_871";"customer_871@email.com";"Heraklion";"France";"2022-01-28";"Bronze";736
872;"First_872";"Last_872";"customer_872@email.com";"Athens";"Germany";"2022-11-09";"Silver";702
873;"First_873";"Last_873";"customer_873@email.com";"Heraklion";"Greece";"2021-05-07";"Silver";685
874;"First_874";"Last_874";"customer_874@email.com";"Athens";"Greece";"2022-03-04";"Bronze";437
875;"First_875";"Last_875";"customer_875@email.com";"Athens";"Greece";"2018-01-16";"Silver";830
876;"First_876";"Last_876";"customer_876@email.com";"Chalkida";"Italy";"2021-08-12";"Silver";592
877;"First_877";"Last_877";"customer_877@email.com";"Volos";"Germany";"2020-05-17";"Bronze";774
878;"First_878";"Last_878";"customer_878@email.com";"Larissa";"Greece";"2019-05-26";"Bronze";761
879;"First_879";"Last_879";"customer_879@email.com";"Heraklion";"Italy";"2022-12-17";"Silver";672
880;"First_880";"Last_880";"customer_880@email.com";"Patras";"Greece";"2020-09-10";"Gold";461
881;"First_881";"Last_881";"customer_881@email.com";"Athens";"Greece";"2021-06-16";"Silver";343
882;"First_882";"Last_882";"customer_882@email.com";"Volos";"UK";"2019-08-04";"Bronze";382
883;"First_883";"Last_883";"customer_883@email.com";"Thessaloniki";"UK";"2021-08-17";"Silver";838
884;"First_884";"Last_884";"customer_884@email.com";"Chania";"Greece";"2018-01-06";"Bronze";818
885;"First_885";"Last_885";"customer_885@email.com";"Chalkida";"Greece";"2021-05-28";"Silver";710
886;"First_886";"Last_886";"customer_886@email.com";"Larissa";"Greece";"2020-10-15";"Silver";640
887;"First_887";"Last_887";"customer_887@email.com";"Ioannina";"Greece";"2022-11-25";"Silver";388
888;"First_888";"Last_888";"customer_888@email.com";"Chalkida";"Greece";"2022-01-16";"Gold";529
889;"First_889";"Last_889";"customer_889@email.com";"Thessaloniki";"Greece";"2021-12-27";"Silver";317
890;"First_890";"Last_890";"customer_890@email.com";"Chania";"Greece";"2020-03-17";"Silver";580
891;"First_891";"Last_891";"customer_891@email.com";"Thessaloniki";"Greece";"2021-11-10";"Bronze";721
892;"First_892";"Last_892";"customer_892@email.com";"Heraklion";"Greece";"2019-09-11";"Gold";637
893;"First_893";"Last_893";"customer_893@email.com";"Athens";"Greece";"2021-08-11";"Gold";565
894;"First_894";"Last_894";"customer_894@email.com";"Larissa";"France";"2021-02-15";"Bronze";654
895;"First_895";"Last_895";"customer_895@email.com";"Rhodes";"UK";"2019-02-09";"Bronze";659
896;"First_896";"Last_896";"customer_896@email.com";"Athens";"Greece";"2022-08-31";"Bronze";516
897;"First_897";"Last_897";"customer_897@email.com";"Rhodes";"Greece";"2020-09-23";"Silver";620
898;"First_898";"Last_898";"customer_898@email.com";"Chania";"Greece";"2022-11-22";"Silver";511
899;"First_899";"Last_899";"customer_899@email.com";"Volos";"Greece";"2019-08-17";"Bronze";502
900;"First_900";"Last_900";"customer_900@email.com";"Ioannina";"Greece";"2019-07-20";"Gold";452
901;"First_901";"Last_901";"customer_901@email.com";"Patras";"Greece";"2020-01-22";"Bronze";728
902;"First_902";"Last_902";"customer_902@email.com";"Athens";"Greece";"2018-01-12";"Silver";586
903;"First_903";"Last_903";"customer_903@email.com";"Larissa";"France";"2021-05-17";"Bronze";620
904;"First_904";"Last_904";"customer_904@email.com";"Thessaloniki";"Greece";"2018-06-14";"Bronze";735
905;"First_905";"Last_905";"customer_905@email.com";"Larissa";"Greece";"2020-05-27";"Bronze";795
906;"First_906";"Last_906";"customer_906@email.com";"Chania";"France";"2021-08-10";"Bronze";448
907;"First_907";"Last_907";"customer_907@email.com";"Rhodes";"Greece";"2022-03-23";"Silver";841
908;"First_908";"Last_908";"customer_908@email.com";"Thessaloniki";"Greece";"2018-03-19";"Silver";781
909;"First_909";"Last_909";"customer_909@email.com";"Patras";"Greece";"2021-12-28";"Bronze";625
910;"First_910";"Last_910";"customer_910@email.com";"Patras";"Greece";"2022-05-20";"Bronze";328
911;"First_911";"Last_911";"customer_911@email.com";"Athens";"UK";"2019-09-06";"Bronze";558
912;"First_912";"Last_912";"customer_912@email.com";"Chania";"Greece";"2020-05-18";"Silver";374
913;"First_913";"Last_913";"customer_913@email.com";"Volos";"Greece";"2020-03-22";"Silver";797
914;"First_914";"Last_914";"customer_914@email.com";"Chania";"Greece";"2022-12-28";"Bronze";715
915;"First_915";"Last_915";"customer_915@email.com";"Rhodes";"Greece";"2022-09-03";"Silver";639
916;"First_916";"Last_916";"customer_916@email.com";"Larissa";"France";"2021-01-05";"Bronze";607
917;"First_917";"Last_917";"customer_917@email.com";"Patras";"UK";"2020-12-07";"Gold";540
918;"First_918";"Last_918";"customer_918@email.com";"Larissa";"Greece";"2020-02-06";"Gold";552
919;"First_919";"Last_919";"customer_919@email.com";"Larissa";"Greece";"2018-03-23";"Silver";519
920;"First_920";"Last_920";"customer_920@email.com";"Larissa";"Greece";"2022-10-11";"Gold";696
921;"First_921";"Last_921";"customer_921@email.com";"Patras";"France";"2018-07-28";"Gold";635
922;"First_922";"Last_922";"customer_922@email.com";"Chalkida";"Greece";"2022-01-08";"Gold";328
923;"First_923";"Last_923";"customer_923@email.com";"Heraklion";"Greece";"2022-06-08";"Silver";793
924;"First_924";"Last_924";"customer_924@email.com";"Rhodes";"Greece";"2019-06-06";"Bronze";801
925;"First_925";"Last_925";"customer_925@email.com";"Chalkida";"Greece";"2020-11-18";"Bronze";453
926;"First_926";"Last_926";"customer_926@email.com";"Rhodes";"Greece";"2021-08-20";"Bronze";530
927;"First_927";"Last_927";"customer_927@email.com";"Thessaloniki";"Greece";"2020-09-20";"Silver";401
928;"First_928";"Last_928";"customer_928@email.com";"Chania";"Greece";"2019-04-10";"Bronze";476
929;"First_929";"Last_929";"customer_929@email.com";"Chania";"Greece";"2022-03-06";"Bronze";531
930;"First_930";"Last_930";"customer_930@email.com";"Ioannina";"Greece";"2022-01-09";"Bronze";311
931;"First_931";"Last_931";"customer_931@email.com";"Chania";"France";"2019-09-20";"Bronze";485
932;"First_932";"Last_932";"customer_932@email.com";"Patras";"Greece";"2022-02-22";"Silver";565
933;"First_933";"Last_933";"customer_933@email.com";"Volos";"Greece";"2020-02-20";"Gold";434
934;"First_934";"Last_934";"customer_934@email.com";"Athens";"Germany";"2021-12-22";"Silver";330
935;"First_935";"Last_935";"customer_935@email.com";"Ioannina";"Greece";"2019-07-13";"Silver";755
936;"First_936";"Last_936";"customer_936@email.com";"Athens";"Germany";"2021-10-14";"Silver";558
937;"First_937";"Last_937";"customer_937@email.com";"Rhodes";"France";"2020-08-17";"Bronze";403
938;"First_938";"Last_938";"customer_938@email.com";"Athens";"Greece";"2018-04-01";"Bronze";730
939;"First_939";"Last_939";"customer_939@email.com";"Athens";"Italy";"2020-12-12";"Gold";681
940;"First_940";"Last_940";"customer_940@email.com";"Ioannina";"Greece";"2022-10-20";"Bronze";768
941;"First_941";"Last_941";"customer_941@email.com";"Thessaloniki";"Greece";"2020-05-09";"Bronze";812
942;"First_942";"Last_942";"customer_942@email.com";"Larissa";"Greece";"2022-06-01";"Silver";506
943;"First_943";"Last_943";"customer_943@email.com";"Chania";"Greece";"2021-05-12";"Bronze";746
